case_id;activity;timestamp
13;revision;2022-09-04 11:03:01.870014
14;1st recipe submitted;2022-09-04 01:35:14.190720
14;revision;2022-09-04 01:37:11.352591
14;revision;2022-09-04 01:37:34.147167
14;revision;2022-09-04 01:38:21.171905
14;revision;2022-09-04 01:38:55.322701
14;revision;2022-09-04 01:39:09.341160
14;revision;2022-09-04 01:40:07.137260
14;revision;2022-09-04 01:40:30.390266
14;revision;2022-09-04 01:40:43.829343
14;revision;2022-09-04 01:40:57.796202
14;revision;2022-09-04 01:41:18.734251
14;second recipe submitted;2022-09-04 01:51:51.702482
14;revision;2022-09-04 01:52:20.193137
14;revision;2022-09-04 01:59:05.326894
14;revision;2022-09-04 01:59:26.564436
14;revision;2022-09-04 01:59:46.095597
14;revision;2022-09-04 02:00:08.855012
14;revision;2022-09-04 02:01:21.915510
14;third recipe submitted;2022-09-04 02:22:59.482595
14;revision;2022-09-04 02:25:48.579108
14;revision;2022-09-04 02:31:08.448376
15;1st recipe submitted;2022-09-04 03:21:13.523267
15;revision;2022-09-04 03:24:45.648724
15;revision;2022-09-04 03:25:19.769644
15;revision;2022-09-04 03:25:34.960466
15;revision;2022-09-04 03:25:45.323354
15;revision;2022-09-04 03:26:00.619973
15;revision;2022-09-04 03:26:22.765017
15;revision;2022-09-04 03:26:37.285006
15;revision;2022-09-04 03:27:05.879635
15;second recipe submitted;2022-09-04 03:44:47.758810
15;revision;2022-09-04 03:50:02.812738
15;revision;2022-09-04 03:50:35.544878
15;third recipe submitted;2022-09-04 04:02:55.121996
15;revision;2022-09-04 04:04:17.294238
15;revision;2022-09-04 04:04:29.352958
16;1st recipe submitted;2022-09-04 05:47:27.954945
16;revision;2022-09-04 05:50:06.129003
16;revision;2022-09-04 05:50:25.923430
16;revision;2022-09-04 05:50:53.709076
16;revision;2022-09-04 05:51:46.755163
16;revision;2022-09-04 05:54:10.850171
16;second recipe submitted;2022-09-04 06:11:59.772956
16;revision;2022-09-04 06:18:42.970039
16;revision;2022-09-04 06:19:33.030587
16;third recipe submitted;2022-09-04 06:29:53.163234
16;revision;2022-09-04 06:30:42.933951
17;1st recipe submitted;2022-09-04 10:18:06.474772
17;revision;2022-09-04 10:19:08.963048
17;second recipe submitted;2022-09-04 10:43:54.529145
17;revision;2022-09-04 10:45:02.058621
17;third recipe submitted;2022-09-04 10:58:30.771962
17;revision;2022-09-04 10:59:18.770262
18;1st recipe submitted;2022-09-04 03:52:35.752941
18;revision;2022-09-04 03:55:34.421200
18;second recipe submitted;2022-09-04 04:15:31.316226
18;revision;2022-09-04 04:25:09.592611
18;third recipe submitted;2022-09-04 04:38:34.540490
18;revision;2022-09-04 04:40:24.297848
