case_id;activity;timestamp
16;third recipe submitted;2022-09-04 12:18:54.535046
16;fourth recipe submitted;2022-09-04 12:33:53.537597
17;1st recipe submitted;2022-09-04 12:33:36.992740
17;revision;2022-09-04 12:39:51.351501
17;second recipe submitted;2022-09-04 12:56:07.453119
17;third recipe submitted;2022-09-04 13:04:44.451199
18;1st recipe submitted;2022-09-04 11:43:33.413036
18;revision;2022-09-04 11:49:15.787037
18;second recipe submitted;2022-09-04 11:59:09.738574
18;third recipe submitted;2022-09-04 12:07:43.091692
18;revision;2022-09-04 12:09:40.600498
19;1st recipe submitted;2022-09-04 04:21:08.068893
19;revision;2022-09-04 04:23:22.872574
19;second recipe submitted;2022-09-04 04:43:22.590620
19;third recipe submitted;2022-09-04 04:50:52.277880
20;1st recipe submitted;2022-09-04 04:41:22.095228
20;revision;2022-09-04 04:43:35.992686
20;second recipe submitted;2022-09-04 05:01:48.162118
20;revision;2022-09-04 05:02:21.858054
20;third recipe submitted;2022-09-04 05:15:55.674441
21;1st recipe submitted;2022-09-04 03:39:49.931762
21;revision;2022-09-04 03:45:41.801023
21;revision;2022-09-04 03:47:17.350392
21;second recipe submitted;2022-09-04 03:59:02.052355
21;revision;2022-09-04 03:59:52.747499
21;third recipe submitted;2022-09-04 04:17:36.110175
21;revision;2022-09-04 04:17:57.892026
22;1st recipe submitted;2022-09-04 11:03:35.451879
22;revision;2022-09-04 11:05:07.629046
22;second recipe submitted;2022-09-04 11:15:13.297020
22;revision;2022-09-04 11:47:59.624859
22;third recipe submitted;2022-09-04 11:53:39.209288
23;1st recipe submitted;2022-09-04 03:23:56.538427
23;revision;2022-09-04 03:25:25.416932
23;second recipe submitted;2022-09-04 03:33:38.864280
23;third recipe submitted;2022-09-04 03:39:19.546948
23;revision;2022-09-04 03:40:10.134286
24;1st recipe submitted;2022-09-04 09:35:46.706784
24;revision;2022-09-04 09:36:19.254539
24;second recipe submitted;2022-09-04 09:40:50.640819
24;revision;2022-09-04 09:41:42.439419
24;revision;2022-09-04 09:42:05.592902
24;third recipe submitted;2022-09-04 09:48:12.163693
24;revision;2022-09-04 09:48:28.799394
25;1st recipe submitted;2022-09-04 07:27:49.968872
25;revision;2022-09-04 07:29:24.567420
25;second recipe submitted;2022-09-04 07:37:03.465289
25;revision;2022-09-04 07:37:53.246029
25;third recipe submitted;2022-09-04 07:42:12.253032
25;revision;2022-09-04 07:43:11.712124
26;1st recipe submitted;2022-09-04 02:02:35.047570
26;revision;2022-09-04 02:04:04.224946
26;second recipe submitted;2022-09-04 02:21:08.949047
26;revision;2022-09-04 02:21:56.109117
26;third recipe submitted;2022-09-04 02:37:28.026727
27;1st recipe submitted;2022-09-04 06:21:30.498938
27;revision;2022-09-04 06:29:00.577209
27;second recipe submitted;2022-09-04 06:36:17.035099
27;third recipe submitted;2022-09-04 06:42:35.822597
27;revision;2022-09-04 06:43:40.916271
27;fourth recipe submitted;2022-09-04 06:49:31.968433
27;fifth recipe submitted;2022-09-04 06:56:54.685378
28;1st recipe submitted;2022-09-04 03:35:46.734419
28;revision;2022-09-04 03:37:14.541792
28;second recipe submitted;2022-09-04 03:45:42.855496
28;revision;2022-09-04 03:52:56.572797
29;1st recipe submitted;2022-09-04 09:42:41.016052
29;revision;2022-09-04 09:46:47.333572
29;second recipe submitted;2022-09-04 09:57:29.136111
29;third recipe submitted;2022-09-04 10:10:27.668410
29;revision;2022-09-04 10:10:58.394749
30;1st recipe submitted;2022-09-04 02:01:52.393714
30;revision;2022-09-04 02:04:03.594151
30;second recipe submitted;2022-09-04 02:06:06.633723
30;revision;2022-09-04 02:10:29.010870
30;third recipe submitted;2022-09-04 02:18:08.150644
31;1st recipe submitted;2022-09-04 08:58:37.145541
31;revision;2022-09-04 09:02:31.640995
31;second recipe submitted;2022-09-04 09:11:55.499539
31;third recipe submitted;2022-09-04 09:22:11.512090
32;1st recipe submitted;2022-09-04 04:36:10.079575
32;revision;2022-09-04 04:38:59.255915
32;second recipe submitted;2022-09-04 04:44:17.442885
32;revision;2022-09-04 04:44:30.182580
32;third recipe submitted;2022-09-04 04:48:12.733510
32;revision;2022-09-04 04:48:37.321504
32;fourth recipe submitted;2022-09-04 04:52:39.366016
32;revision;2022-09-04 04:53:08.554421
32;fifth recipe submitted;2022-09-04 04:57:33.294620
32;revision;2022-09-04 04:58:08.161651
33;1st recipe submitted;2022-09-04 13:24:50.131190
33;second recipe submitted;2022-09-04 13:49:14.517529
33;revision;2022-09-04 13:49:49.648981
33;third recipe submitted;2022-09-04 14:12:51.828310
33;revision;2022-09-04 14:13:29.531734
34;1st recipe submitted;2022-09-04 06:26:08.043391
34;revision;2022-09-04 06:35:37.265107
34;second recipe submitted;2022-09-04 07:09:10.854033
34;revision;2022-09-04 07:11:47.064017
34;third recipe submitted;2022-09-04 07:29:12.417865
34;revision;2022-09-04 07:38:28.186847
35;1st recipe submitted;2022-09-04 07:23:42.101018
35;revision;2022-09-04 07:25:29.952779
35;second recipe submitted;2022-09-04 07:35:39.409663
35;revision;2022-09-04 07:37:44.885561
35;third recipe submitted;2022-09-04 07:47:24.044840
35;revision;2022-09-04 07:48:23.237360
35;fourth recipe submitted;2022-09-04 08:04:39.028620
35;revision;2022-09-04 08:07:06.968799
36;1st recipe submitted;2022-09-04 06:50:47.054202
36;revision;2022-09-04 06:52:36.481164
36;second recipe submitted;2022-09-04 07:00:35.291404
36;revision;2022-09-04 07:01:32.782657
36;third recipe submitted;2022-09-04 07:10:04.465864
37;1st recipe submitted;2022-09-04 01:19:11.899890
37;revision;2022-09-04 01:22:57.854979
37;revision;2022-09-04 01:27:34.458408
37;second recipe submitted;2022-09-04 01:36:21.997935
37;revision;2022-09-04 01:50:51.508498
37;third recipe submitted;2022-09-04 02:03:19.696244
37;fourth recipe submitted;2022-09-04 02:17:43.362234
38;1st recipe submitted;2022-09-04 08:31:38.917616
38;second recipe submitted;2022-09-04 08:44:23.021810
38;third recipe submitted;2022-09-04 08:56:50.191008
38;revision;2022-09-04 08:58:17.958136
39;1st recipe submitted;2022-09-04 02:37:29.180981
39;revision;2022-09-04 02:39:20.341565
39;second recipe submitted;2022-09-04 02:48:08.924275
39;revision;2022-09-04 02:49:48.926939
39;third recipe submitted;2022-09-04 02:57:42.643924
39;revision;2022-09-04 02:58:25.262223
40;1st recipe submitted;2022-09-04 08:29:44.304255
40;revision;2022-09-04 08:32:17.141955
40;second recipe submitted;2022-09-04 08:48:35.207313
40;third recipe submitted;2022-09-04 08:57:47.087700
40;fourth recipe submitted;2022-09-04 09:04:35.411589
40;fifth recipe submitted;2022-09-04 09:10:44.490068
40;fifth recipe submitted;2022-09-04 09:10:54.462516
